country,year,eu,emu,elect,gov_right1,gov_cent1,gov_left1,gov_chan,gov_type,gov_party,vturn,fed,pres,realgdpgr,nomgdpgr,inflation,debt,deficit,unemp,country_iso2,frsi,dummy_deficit,dummy_debt,output_gap,gov_3,gov_3f,gov_type_f,elect_dummy,eu_cohort,eu_cohort_f,ifi_start,ifi,debt_lag,d_debt_yoy
Italy,2018,1,1,2018-03-04T00:00:00Z,15.428983417447728,31.218457101658252,30.483056957462146,1,2,3,72.9,0,0,0.679939927139486,1.75799648366372,1.13748763600394,146.816289944086,-2.19118887684865,10.6,IT,2.079922,0,1,-0.7000000000000002,1,Centro,2,1,8,1958: fundadores,2012,1,151.545888520341,-4.729598576255
Italy,2019,1,1,NA,23.9,63.92,12.18,1,2,2,72.9,0,0,0.417065294155449,1.46814940412854,0.61124694376529,154.178642251326,-1.4497606213073,9.9,IT,2.079922,0,1,-0.7000000000000002,1,Centro,2,0,8,1958: fundadores,2012,1,146.816289944086,7.362352307240002
Italy,2020,1,1,NA,0,41.67,41.67,0,2,3,72.9,0,0,-8.95195337977788,-7.5172978204325,-0.137707573916583,183.341234959446,-9.38529822966024,9.3,IT,2.079922,1,1,-9.8,2,Izquierda,2,0,8,1958: fundadores,2012,1,154.178642251326,29.162592708120002
Italy,2021,1,1,NA,0,5.33,4.59,1,7,3,72.9,0,0,8.79391716966133,10.1916955267768,1.87378325762494,170.436720209486,-8.87087415713642,9.5,IT,2.079922,1,1,-1.8,1,Centro,7,0,8,1958: fundadores,2012,1,183.341234959446,-12.904514749960015
Italy,2022,1,1,2022-09-25T00:00:00Z,15.56,0,0,1,7,1,63.9,0,0,4.8087411167714,8.53738301544901,8.20128991161716,145.023637272665,-8.09519660618497,8.1,IT,2.080232,1,1,1.6,0,Derecha,7,1,8,1958: fundadores,2012,1,170.436720209486,-25.413082936820985
Italy,2023,1,1,NA,80,0,0,0,2,1,63.9,0,0,0.794378955925907,6.65744058917299,5.622194421958945,148.091543887092,-7.17464880696539,7.7,IT,2.079922,1,1,1.5,0,Derecha,2,0,8,1958: fundadores,2012,1,145.023637272665,3.067906614426988
Lithuania,2000,0,0,2000-10-08T00:00:00Z,50,19.44,0,1,3,1,58.6,0,1,3.076923076923094,4.6875,1.17820324,23.5,-3.2,16.4,LT,-0.4634348,1,0,-4.7,0,Derecha,3,1,3,2004: ampliación Este,2015,0,NA,NA
Lithuania,2001,0,0,NA,25.34,42.86,14.09,1,5,2,58.6,0,1,6.467661691542276,5.970149253731336,1.45560408,22.9,-3.5,17.3,LT,-0.4634348,1,0,-3.8,1,Centro,5,0,3,2004: ampliación Este,2015,0,23.5,-0.6000000000000014
Lithuania,2002,0,0,NA,0,42.86,28.57,0,2,3,58.6,0,1,7.009345794392516,7.042253521126753,0.43041607,22.1,-1.9,13.7,LT,-0.4634348,0,0,-3.2,1,Centro,2,0,3,2004: ampliación Este,2015,0,22.9,-0.7999999999999972
Lithuania,2003,0,0,NA,0,36.97,34.46,0,2,3,58.6,0,1,10.48034934497817,9.868421052631575,-1.1428571,20.4,-1.3,12.5,LT,-0.4634348,0,0,1.1,1,Centro,2,0,3,2004: ampliación Este,2015,0,22.1,-1.7000000000000028
Lithuania,2004,1,0,2004-10-10T00:00:00Z,0,34.66,42.54,1,2,3,45.9,0,1,6.324110671936751,9.580838323353305,1.15606936,18.6,-1.4,10.9,LT,-0.4634348,0,0,1.9,2,Izquierda,2,1,3,2004: ampliación Este,2015,0,20.4,-1.7999999999999972
Lithuania,2005,1,0,NA,0,14.29,85.71,0,2,4,45.9,0,1,7.806691449814139,14.75409836065573,2.71428571,17.6,-0.3,8.3,LT,-0.4634348,0,0,3.900000000000001,2,Izquierda,2,0,3,2004: ampliación Este,2015,0,18.6,-1
Lithuania,2006,1,0,NA,6.54,6.22,87.24,1,2,4,45.9,0,1,7.586206896551715,14.28571428571428,3.75521558,17.3,-0.3,5.800000000000002,LT,-0.422702,0,0,5.100000000000001,2,Izquierda,2,0,3,2004: ampliación Este,2015,0,17.6,-0.3000000000000007
Lithuania,2007,1,0,NA,14.29,0,85.71,0,5,4,45.9,0,1,10.8974358974359,20.83333333333333,5.76407507,15.9,-0.8,4.3,LT,-0.422702,0,0,9,2,Izquierda,5,0,3,2004: ampliación Este,2015,0,17.3,-1.4000000000000004
Lithuania,2008,1,0,2008-10-12T00:00:00Z,14.52,10.79,74.69,2,2,4,48.6,0,1,2.601156069364151,12.75862068965519,11.1533587,14.6,-3.1,5.800000000000002,LT,-0.021891,1,0,6,2,Izquierda,2,1,3,2004: ampliación Este,2015,0,15.9,-1.3000000000000007
Lithuania,2009,1,0,NA,96.75,0,0,0,3,1,48.6,0,1,-14.64788732394366,-17.43119266055047,4.10490308,27.9,-9.1,13.8,LT,-0.021891,1,0,-10.6,0,Derecha,3,0,3,2004: ampliación Este,2015,0,14.6,13.299999999999999
Lithuania,2010,1,0,NA,93.33,0,0,0,3,1,48.6,0,1,0.3300330033003291,2.592592592592595,1.20481928,36.7,-6.9,17.8,LT,-0.021891,1,0,-10.2,0,Derecha,3,0,3,2004: ampliación Este,2015,0,27.9,8.800000000000004
Lithuania,2011,1,0,NA,93.33,0,0,0,3,1,48.6,0,1,6.25,12.27436823104695,4.11255411,37.4,-5.9,15.4,LT,-0.021891,1,0,-5.600000000000001,0,Derecha,3,0,3,2004: ampliación Este,2015,0,36.7,0.6999999999999957
Lithuania,2012,1,0,2012-10-28T00:00:00Z,88.96,0.36,4.37,1,3,2,52.9,0,1,4.334365325077428,6.752411575562704,3.22245322,39.9,-3.1,13.4,LT,-0.0072273,1,0,-2.900000000000001,0,Derecha,3,1,3,2004: ampliación Este,2015,0,37.4,2.5
Lithuania,2013,1,0,NA,13.33,6.67,80,0,3,4,52.9,0,1,4.154302670623139,5.120481927710841,1.10775428,38.9,-2.7,11.8,LT,-0.0072273,0,0,-1.2,2,Izquierda,3,0,3,2004: ampliación Este,2015,0,39.9,-1
Lithuania,2014,1,0,NA,13.33,4.88,81.79,1,3,4,52.9,0,1,3.703703703703695,4.297994269340961,0.29880478,40.7,-1.8,10.7,LT,-0.0072273,0,0,0.1,2,Izquierda,3,0,3,2004: ampliación Este,2015,0,38.9,1.8000000000000043
Lithuania,2015,1,1,NA,13.333333333333334,0,86.66666666666667,0,2,4,52.9,0,1,2.74725274725273,2.74725274725273,-0.6951341,42.4,-0.8,9.1,LT,1.833896,0,0,0.4,2,Izquierda,2,0,3,2004: ampliación Este,2015,1,40.7,1.6999999999999957
Lithuania,2016,1,1,2016-10-09T00:00:00Z,12.64,0,87.36,1,2,4,50.6,0,1,2.673796791443877,3.743315508021382,0.7,39.8,0,7.9,LT,1.959353,0,0,0.7000000000000002,2,Izquierda,2,1,3,2004: ampliación Este,2015,1,42.4,-2.6000000000000014
Lithuania,2017,1,1,NA,0,0,100,0,2,5,50.6,0,1,4.687499999999972,9.020618556701024,3.67428004,39.1,0.4,7.1,LT,1.959353,0,0,2.3,2,Izquierda,2,0,3,2004: ampliación Este,2015,1,39.8,-0.6999999999999957
Lithuania,2018,1,1,NA,0,0,100,0,5,5,50.6,0,1,4.975124378109456,8.510638297872376,2.5862069,33.3,0.6,6.2,LT,2.469328,0,0,3.5,2,Izquierda,5,0,3,2004: ampliación Este,2015,1,39.1,-5.800000000000004
Lithuania,2019,1,1,NA,0,5.37,94.63,1,5,4,50.6,0,1,4.739336492890999,7.189542483660105,2.24089636,35.6,0.5,6.300000000000002,LT,2.469328,0,0,3.6,2,Izquierda,5,0,3,2004: ampliación Este,2015,1,33.3,2.3000000000000043
Lithuania,2020,1,1,2020-10-11T00:00:00Z,5.737704918032787,12.568306010928962,81.69398907103826,1,2,4,47.8,0,1,0,2.235772357723562,1.00456621,45.9,-6.3,8.5,LT,2.469328,1,0,-0.5,2,Izquierda,2,1,3,2004: ampliación Este,2015,1,35.6,10.299999999999997
Lithuania,2021,1,1,NA,100,0,0,0,2,1,47.8,0,1,6.334841628959282,12.72365805168987,4.61121157,43.3,-1.1,7.1,LT,2.469328,0,0,1.8,0,Derecha,2,0,3,2004: ampliación Este,2015,1,45.9,-2.6000000000000014
Lithuania,2022,1,1,NA,100,0,0,0,2,1,47.8,0,1,2.553191489361708,19.04761904761905,18.9282627,38.1,-0.7,6,LT,2.469328,0,0,0.8,0,Derecha,2,0,3,2004: ampliación Este,2015,1,43.3,-5.199999999999996
Lithuania,2023,1,1,NA,100,0,0,0,NA,1,47.8,0,1,0.4149377593361265,9.333333333333329,8.64825581,37.3,-0.7,6.9,LT,2.501914,0,0,-1.7,0,Derecha,NA,0,3,2004: ampliación Este,2015,1,38.1,-0.8000000000000043
Luxembourg,2000,1,1,NA,50,50,0,0,2,1,86.5,0,0,6.9223262740701,11.8555200696531,3.15076774,17.9100172951614,5.54614826495321,2.4,LU,-0.2206672,0,0,5,0,Derecha,2,0,8,1958: fundadores,2011,0,NA,NA
Luxembourg,2001,1,1,NA,50,50,0,0,2,1,86.5,0,0,3.06319055967198,3.88020640012351,2.66382234,18.1206955022774,5.62822711662658,2.3,LU,-0.2206672,0,0,3.2,0,Derecha,2,0,8,1958: fundadores,2011,0,17.9100172951614,0.2106782071160005
Luxembourg,2002,1,1,NA,50,50,0,0,2,1,86.5,0,0,3.2352493123246,4.71403239448702,2.07408873,18.3042123530252,2.03211679813215,2.900000000000001,LU,-0.2206672,0,0,2.1,0,Derecha,2,0,8,1958: fundadores,2011,0,18.1206955022774,0.18351685074780022
Luxembourg,2003,1,1,NA,50,50,0,0,2,1,86.5,0,0,2.63845316100321,4.88625702359194,2.04984043,19.5407692300945,0.272964351282884,3.7,LU,-0.2206672,0,0,0.5,0,Derecha,2,0,8,1958: fundadores,2011,0,18.3042123530252,1.236556877069301
Luxembourg,2004,1,1,2004-06-13T00:00:00Z,28.96,54.21,16.83,1,2,2,91.9,0,0,4.30684279346362,7.50470422041332,2.22568082,20.2020488703399,-1.39346739872368,5.100000000000001,LU,0.1948075,0,0,0.5,1,Centro,2,1,8,1958: fundadores,2011,0,19.5407692300945,0.6612796402454002
Luxembourg,2005,1,1,NA,0,60,40,0,2,3,91.9,0,0,2.48470939616683,7.43744332541959,2.48769271,18.8359065040046,-0.20780189970496,4.5,LU,0.1948075,0,0,-0.8,1,Centro,2,0,8,1958: fundadores,2011,0,20.2020488703399,-1.3661423663352998
Luxembourg,2006,1,1,NA,0,60,40,0,2,3,91.9,0,0,6.02873004087672,12.849537621786,2.66631495,17.6409867821641,1.911516558074,4.7,LU,0.1948075,0,0,1.5,1,Centro,2,0,8,1958: fundadores,2011,0,18.8359065040046,-1.1949197218405025
Luxembourg,2007,1,1,NA,0,60,40,0,2,3,91.9,0,0,8.07560798817768,10.1470465553448,2.31245862,17.1767663474158,4.36286358569101,4.100000000000001,LU,0.1948075,0,0,5.9,1,Centro,2,0,8,1958: fundadores,2011,0,17.6409867821641,-0.46422043474829877
Luxembourg,2008,1,1,NA,0,60,40,0,2,3,91.9,0,0,-0.328312089213,6.27803132548274,3.40187963,24.6178510190327,3.37429984440556,5.100000000000001,LU,0.1948075,0,0,2.3,1,Centro,2,0,8,1958: fundadores,2011,0,17.1767663474158,7.441084671616899
Luxembourg,2009,1,1,2009-06-07T00:00:00Z,0,60,40,1,2,3,90.9,0,0,-3.27022984906938,-2.40785559560435,0.368042,22.4820839490276,-0.210052372477646,5.100000000000001,LU,0.1948075,0,0,-3,1,Centro,2,1,8,1958: fundadores,2011,0,24.6178510190327,-2.135767070005098
Luxembourg,2010,1,1,NA,0,60,40,0,2,3,90.9,0,0,3.73069165410166,8.47185708017111,2.27367912,27.3247301475993,-0.317849130682272,4.4,LU,-0.0935808,0,0,-1,1,Centro,2,0,8,1958: fundadores,2011,0,22.4820839490276,4.8426461985717
Luxembourg,2011,1,1,NA,0,60,40,0,2,3,90.9,0,0,1.03119404311882,4.86048959155667,3.41068341,26.8071273942825,0.657145832106097,4.9,LU,-0.0935808,0,0,-2,1,Centro,2,0,8,1958: fundadores,2011,1,27.3247301475993,-0.5176027533168011
Luxembourg,2012,1,1,NA,0,60,40,0,2,3,90.9,0,0,1.6345518745072,4.31361305862687,2.6628416600000002,27.7320782520944,0.50869594838409,5.100000000000001,LU,-0.0886929,0,0,-2.6,1,Centro,2,0,8,1958: fundadores,2011,1,26.8071273942825,0.9249508578119006
Luxembourg,2013,1,1,2013-10-20T00:00:00Z,2.98,55.4,41.62,1,2,3,91.3,0,0,3.16738549849151,5.61685163641431,1.73403964,28.2727279955213,0.846640746456593,5.9,LU,0.1280057,0,0,-1.6,1,Centro,2,1,8,1958: fundadores,2011,1,27.7320782520944,0.5406497434269006
Luxembourg,2014,1,1,NA,38.89,0,61.11,0,2,3,91.3,0,0,2.6216763784615,5.81833684913151,0.62854399,29.1675208764229,1.3392888702331,5.9,LU,0.5858425,0,0,-1.4,2,Izquierda,2,0,8,1958: fundadores,2011,1,28.2727279955213,0.8947928809015977
Luxembourg,2015,1,1,NA,38.88888888888889,0,61.111111111111114,0,2,3,91.3,0,0,2.27978165734487,4.7942906454828,0.47474316,29.1286655094431,1.3312838564659,6.7,LU,0.6135408,0,0,-1.4,2,Izquierda,2,0,8,1958: fundadores,2011,1,29.1675208764229,-0.0388553669797993
Luxembourg,2016,1,1,NA,38.89,0,61.11,0,2,3,91.3,0,0,4.98988095347002,3.4980331635272,0.29083333,27.0826092329266,1.89482276898108,6.300000000000002,LU,0.6135408,0,0,1,2,Izquierda,2,0,8,1958: fundadores,2011,1,29.1286655094431,-2.0460562765164987
Luxembourg,2017,1,1,NA,38.89,0,61.11,0,2,3,91.3,0,0,1.32711806416195,3.80350588158133,1.73079959,28.7079203837335,1.36403581669696,5.5,LU,0.6135408,0,0,-0.1,2,Izquierda,2,0,8,1958: fundadores,2011,1,27.0826092329266,1.6253111508069011
Luxembourg,2018,1,1,2018-10-14T00:00:00Z,38.6229743038768,0,61.3770256961232,1,2,3,89.66,0,0,1.24986132649249,3.07269020088802,1.52819524,29.2875348873348,3.18133411371731,5.600000000000001,LU,0.6135408,0,0,-0.6000000000000001,2,Izquierda,2,1,8,1958: fundadores,2011,1,28.7079203837335,0.5796145036012987
Luxembourg,2019,1,1,NA,35.29,0,64.71,0,2,3,89.66,0,0,2.92446508208187,3.5516514312142,1.74332076,30.9486734519298,2.68740050817144,5.600000000000001,LU,0.6135408,0,0,-0.5,2,Izquierda,2,0,8,1958: fundadores,2011,1,29.2875348873348,1.6611385645949994
Luxembourg,2020,1,1,NA,35.294117647058826,0,64.70588235294117,0,2,3,89.66,0,0,-0.877727467958366,3.70035824291475,0.8199573,32.9809234267959,-3.0917087261442,6.800000000000002,LU,0.6950064,1,0,-3.1,2,Izquierda,2,0,8,1958: fundadores,2011,1,30.9486734519298,2.0322499748660974
Luxembourg,2021,1,1,NA,35.29,0,64.71,0,2,3,89.66,0,0,7.15691842039898,11.9963488002459,2.52692009,31.4935988517825,1.01635425644382,5.300000000000001,LU,0.6950064,0,0,1.4,2,Izquierda,2,0,8,1958: fundadores,2011,1,32.9809234267959,-1.487324575013396
Luxembourg,2022,1,1,NA,35.29,0,64.71,0,2,3,89.66,0,0,1.40254257425111,7.61204593965017,6.33600808,29.4640530938638,0.191793689098941,4.600000000000001,LU,0.6951694,0,0,-1.3,2,Izquierda,2,0,8,1958: fundadores,2011,1,31.4935988517825,-2.029545757918701
Luxembourg,2023,1,1,2023-10-08T00:00:00Z,36.67,6.43,56.91,1,2,3,87.2,0,0,-1.11055961289144,2.43865939336543,3.74140362,31.2583739669515,-0.693093282627196,5.2,LU,0.6950064,0,0,-2.8,2,Izquierda,2,1,8,1958: fundadores,2011,1,29.4640530938638,1.794320873087699
Latvia,2000,0,0,NA,91.18,0,8.82,1,3,2,71,0,0,5.46875,9.836065573770497,2.602230483271398,12.4,-2.8,14.5,LV,-0.7746335,0,0,-1.7,0,Derecha,3,0,3,2004: ampliación Este,2014,0,NA,NA
Latvia,2001,0,0,NA,86.67,0,13.33,0,3,2,71,0,0,6.666666666666671,8.955223880597046,2.536231884057955,14.1,-2,13.9,LV,-0.7746335,0,0,-1.9,0,Derecha,3,0,3,2004: ampliación Este,2014,0,12.4,1.6999999999999993
Latvia,2002,0,0,2002-10-05T00:00:00Z,82.68,6.07,11.25,1,3,2,71.5,0,0,7.638888888888886,10.95890410958901,1.943462897526487,13.4,-2.4,12.6,LV,-0.7746335,0,0,-1.1,0,Derecha,3,1,3,2004: ampliación Este,2014,0,14.1,-0.6999999999999993
Latvia,2003,0,0,NA,61.11,38.89,0,0,2,1,71.5,0,0,8.387096774193566,12.34567901234568,2.946273830155974,14.8,-1.6,11.7,LV,-0.7746335,0,0,-0.1,0,Derecha,2,0,3,2004: ampliación Este,2014,0,13.4,1.4000000000000004
Latvia,2004,1,0,NA,37.16,54.71,0,2,5,1,71.5,0,0,8.928571428571416,16.4835164835165,6.228956228956235,15.2,-1.2,11.8,LV,-0.7746335,0,0,0.7000000000000002,1,Centro,5,0,3,2004: ampliación Este,2014,0,14.8,0.3999999999999986
Latvia,2005,1,0,NA,66.67,33.33,0,0,3,1,71.5,0,0,11.47540983606557,23.58490566037736,6.814580031695726,12.4,-0.5,10.1,LV,-0.7746335,0,0,3.900000000000001,0,Derecha,3,0,3,2004: ampliación Este,2014,0,15.2,-2.799999999999999
Latvia,2006,1,0,2006-10-07T00:00:00Z,54.43,45.57,0,2,5,1,62.3,0,0,12.74509803921569,24.42748091603055,6.528189910979208,10.6,-0.6,7.1,LV,-0.7746335,0,0,8.4,0,Derecha,5,1,3,2004: ampliación Este,2014,0,12.4,-1.8000000000000007
Latvia,2007,1,0,NA,50.09,49.91,0,1,3,1,62.3,0,0,10.43478260869564,31.90184049079755,10.16713091922009,8.9,-0.6,6.2,LV,-0.7746335,0,0,11.8,0,Derecha,3,0,3,2004: ampliación Este,2014,0,10.6,-1.6999999999999993
Latvia,2008,1,0,NA,52.63,47.37,0,0,3,1,62.3,0,0,-3.543307086614163,8.837209302325562,15.17067003792667,19.5,-4.5,7.800000000000002,LV,-0.7746335,1,0,3.900000000000001,0,Derecha,3,0,3,2004: ampliación Este,2014,0,8.9,10.6
Latvia,2009,1,0,NA,69.36,30.64,0,1,3,1,62.3,0,0,-15.91836734693877,-20.94017094017093,3.293084522502738,38,-9.8,17.7,LV,-0.7746335,1,0,-10.8,0,Derecha,3,0,3,2004: ampliación Este,2014,0,19.5,18.5
Latvia,2010,1,0,2010-10-02T00:00:00Z,58.4,33.42,0,2,5,1,63,0,0,-3.398058252427191,-4.324324324324323,-1.168969181721579,48.6,-8.8,19.7,LV,-0.7746335,1,0,-11.8,0,Derecha,5,1,3,2004: ampliación Este,2014,0,38,10.600000000000001
Latvia,2011,1,0,2011-09-17T00:00:00Z,65.13,34.87,0,1,2,1,59.4,0,0,3.01507537688444,7.909604519774021,4.193548387096783,46.6,-4.5,16.3,LV,-0.7746335,1,0,-8,0,Derecha,2,1,3,2004: ampliación Este,2014,0,48.6,-2
Latvia,2012,1,0,NA,100,0,0,0,2,1,59.4,0,0,6.829268292682912,10.47120418848166,2.270381836945305,44,-1.5,15.1,LV,-0.7746335,0,0,-1.4,0,Derecha,2,0,3,2004: ampliación Este,2014,0,46.6,-2.6000000000000014
Latvia,2013,1,0,NA,100,0,0,0,2,1,59.4,0,0,2.283105022831052,4.26540284360189,0,41.8,-1.3,11.9,LV,0.4946011,0,0,-0.5,0,Derecha,2,0,3,2004: ampliación Este,2014,0,44,-2.200000000000003
Latvia,2014,1,1,2014-10-03T00:00:00Z,77.04049375282253,22.95950624717748,0,2,2,1,59.4,0,0,2.232142857142861,3.63636363636364,0.706357214934414,43.1,-1.7,10.9,LV,0.9719896,0,0,-0.2,0,Derecha,2,1,3,2004: ampliación Este,2014,1,41.8,1.3000000000000043
Latvia,2015,1,1,NA,63.84916453409605,36.15083546590396,0,0,2,1,59.4,0,0,3.493449781659393,3.94736842105263,0.2004008016031946,38.3,-1.5,9.9,LV,0.9671017,0,0,0.9,0,Derecha,2,0,3,2004: ampliación Este,2014,1,43.1,-4.800000000000004
Latvia,2016,1,1,NA,57.64,42.36,0,1,2,1,59.4,0,0,2.953586497890285,3.375527426160346,0.09999999999999432,41.7,0,9.7,LV,0.9671017,0,0,1.1,0,Derecha,2,0,3,2004: ampliación Este,2014,1,38.3,3.4000000000000057
Latvia,2017,1,1,NA,57.26,42.74,0,0,2,1,59.4,0,0,3.278688524590166,6.122448979591837,2.897102897102897,40.3,-0.3,8.700000000000001,LV,0.9671017,0,0,1.8,0,Derecha,2,0,3,2004: ampliación Este,2014,1,41.7,-1.4000000000000057
Latvia,2018,1,1,2018-10-06T00:00:00Z,60.800842992623814,39.199157007376186,0,0,2,1,54.6,0,0,4.365079365079367,8.461538461538453,2.524271844660191,38.3,-1.4,7.4,LV,0.9671017,0,0,3.3,0,Derecha,2,1,3,2004: ampliación Este,2014,1,40.3,-2
Latvia,2019,1,1,NA,77.01,22.99,0,1,3,1,54.6,0,0,0.3802281368821241,4.964539007092213,2.746212121212139,37.9,-0.2,6.300000000000002,LV,0.9671017,0,0,1.4,0,Derecha,3,0,3,2004: ampliación Este,2014,1,38.3,-0.3999999999999986
Latvia,2020,1,1,NA,78.57142857142857,21.428571428571427,0,0,3,1,54.6,0,0,-3.409090909090907,-1.351351351351354,0.0921658986175089,44,-4.1,8.1,LV,1.007834,1,0,-3.8,0,Derecha,3,0,3,2004: ampliación Este,2014,1,37.9,6.100000000000001
Latvia,2021,1,1,NA,74.34,25.66,0,1,5,1,54.6,0,0,7.058823529411768,10.61643835616437,3.222836095764279,45.9,-7.2,7.6,LV,1.007834,1,0,0.4,0,Derecha,5,0,3,2004: ampliación Este,2014,1,44,1.8999999999999986
Latvia,2022,1,1,2022-10-01T00:00:00Z,71.52,28.48,0,1,5,1,59.4,0,0,1.831501831501825,11.76470588235297,17.30597680642285,44.4,-4.9,6.9,LV,0.9667432,1,0,1.2,0,Derecha,5,1,3,2004: ampliación Este,2014,1,45.9,-1.5
Latvia,2023,1,1,NA,67.41,26.67,5.92,1,2,2,59.4,0,0,1.798561151079141,8.31024930747924,9.049429657794676,45,-2.4,6.5,LV,0.9671017,0,0,-0.7000000000000002,0,Derecha,2,0,3,2004: ampliación Este,2014,1,44.4,0.6000000000000014
Malta,2000,0,0,NA,0,100,0,0,1,1,95.4,0,0,5.263157894736835,7.894736842105317,2.991452991452974,61.1,-5.5,6.6,MT,-1.082574,1,1,3.1,1,Centro,1,0,3,2004: ampliación Este,2014,0,NA,NA
Malta,2001,0,0,NA,0,100,0,0,1,1,95.4,0,0,0,4.878048780487759,2.627939142461983,65.2,-6.1,6.9,MT,-1.082574,1,1,-1.2,1,Centro,1,0,3,2004: ampliación Este,2014,0,61.1,4.100000000000001
Malta,2002,0,0,NA,0,100,0,0,1,1,95.4,0,0,3.333333333333343,4.651162790697683,2.56064690026956,63.4,-5.4,6.9,MT,-1.082574,1,1,-0.4,1,Centro,1,0,3,2004: ampliación Este,2014,0,65.2,-1.8000000000000043
Malta,2003,0,0,2003-04-12T00:00:00Z,0,100,0,1,1,1,96.9,0,0,3.225806451612897,6.666666666666686,1.971090670170824,69,-9,7.6,MT,-1.082574,1,1,0.8,1,Centro,1,1,3,2004: ampliación Este,2014,0,63.4,5.600000000000001
Malta,2004,1,0,NA,0,100,0,1,1,1,96.9,0,0,0,2.083333333333329,2.706185567010294,71.2,-4.2,7.2,MT,-1.082574,1,1,-1,1,Centro,1,0,3,2004: ampliación Este,2014,0,69,2.200000000000003
Malta,2005,1,0,NA,0,100,0,0,1,1,96.9,0,0,3.124999999999972,4.081632653061249,2.509410288582188,70.2,-2.8,6.9,MT,-1.082574,0,1,-0.7000000000000002,1,Centro,1,0,3,2004: ampliación Este,2014,0,71.2,-1
Malta,2006,1,0,NA,0,100,0,0,1,1,96.9,0,0,3.030303030303045,5.88235294117645,2.570379436964515,64.5,-2.5,6.800000000000002,MT,-1.082574,0,1,-0.7000000000000002,1,Centro,1,0,3,2004: ampliación Este,2014,0,70.2,-5.700000000000003
Malta,2007,1,0,NA,0,100,0,0,1,1,96.9,0,0,4.41176470588232,7.407407407407447,0.7159904534606198,62,-2.1,6.5,MT,-1.082574,0,1,1.3,1,Centro,1,0,3,2004: ampliación Este,2014,0,64.5,-2.5
Malta,2008,1,1,2008-03-08T00:00:00Z,0,100,0,1,1,1,93.3,0,0,4.225352112676077,6.896551724137908,4.620853080568722,61.5,-4.1,6,MT,-1.082574,1,1,2.4,1,Centro,1,1,3,2004: ampliación Este,2014,0,62,-0.5
Malta,2009,1,1,NA,0,100,0,0,1,1,93.3,0,0,-1.35135135135134,1.612903225806477,1.925254813137016,66,-3.1,6.9,MT,-1.082574,1,1,-2.2,1,Centro,1,0,3,2004: ampliación Este,2014,0,61.5,4.5
Malta,2010,1,1,NA,0,100,0,0,1,1,93.3,0,0,6.849315068493155,9.523809523809518,2,65,-2.2,6.9,MT,-1.082574,0,1,0.2,1,Centro,1,0,3,2004: ampliación Este,2014,0,66,-1
Malta,2011,1,1,NA,0,100,0,0,1,1,93.3,0,0,0,1.449275362318829,2.50544662309369,68.9,-3,6.4,MT,-1.082574,0,1,-2,1,Centro,1,0,3,2004: ampliación Este,2014,0,65,3.9000000000000057
Malta,2012,1,1,NA,0,100,0,0,1,1,93.3,0,0,5.12820512820511,7.142857142857139,3.188097768331559,65.6,-3.3,6.2,MT,-1.082574,1,1,-2.1,1,Centro,1,0,3,2004: ampliación Este,2014,0,68.9,-3.3000000000000114
Malta,2013,1,1,2013-03-09T00:00:00Z,0,19.45,80.55,1,1,4,93,0,0,6.097560975609767,7.999999999999986,1.029866117404737,64.9,-2.2,6.1,MT,-1.082574,0,1,-0.7000000000000002,2,Izquierda,1,1,3,2004: ampliación Este,2014,0,65.6,-0.6999999999999886
Malta,2014,1,1,NA,0,0,100,0,1,5,93,0,0,6.896551724137922,9.876543209876544,0.7135575942915438,60.7,-1.5,5.7,MT,1.133292,0,1,1.1,2,Izquierda,1,0,3,2004: ampliación Este,2014,1,64.9,-4.200000000000003
Malta,2015,1,1,NA,0,0,100,0,1,5,93,0,0,9.677419354838705,14.6067415730337,1.214574898785401,55,-0.8,5.4,MT,1.133292,0,0,2.7,2,Izquierda,1,0,3,2004: ampliación Este,2014,1,60.7,-5.700000000000003
Malta,2016,1,1,NA,0,0,100,0,1,5,93,0,0,3.921568627450995,6.862745098039241,0.9000000000000057,53.1,1.1,4.7,MT,1.133292,0,0,-0.3,2,Izquierda,1,0,3,2004: ampliación Este,2014,1,55,-1.8999999999999986
Malta,2017,1,1,2017-06-03T00:00:00Z,0,0,100,1,1,5,92.1,0,0,13.20754716981132,14.6788990825688,1.288404360753219,45.6,3.4,4,MT,1.133292,0,0,4.9,2,Izquierda,1,1,3,2004: ampliación Este,2014,1,53.1,-7.5
Malta,2018,1,1,NA,0,0,100,0,1,5,92.1,0,0,7.5,9.59999999999998,1.761252446183946,41.4,1.9,4,MT,1.133292,0,0,4.3,2,Izquierda,1,0,3,2004: ampliación Este,2014,1,45.6,-4.200000000000003
Malta,2019,1,1,NA,0,0,100,0,1,5,92.1,0,0,3.875968992248062,6.569343065693431,1.442307692307693,39.2,0.7,4.100000000000001,MT,1.133292,0,0,0.8,2,Izquierda,1,0,3,2004: ampliación Este,2014,1,41.4,-2.1999999999999957
Malta,2020,1,1,NA,0,0,100,1,1,5,92.1,0,0,-3.731343283582092,-2.054794520547944,0.8530805687203724,48.7,-8.7,4.9,MT,1.133292,1,0,-7.7,2,Izquierda,1,0,3,2004: ampliación Este,2014,1,39.2,9.5
